label,text,label_enc
Not-Hope,@ಮದನ್ ಕುಮಾರ್ ಮಿಸ್ಟರ್ ಮೋದನ್ ಕುಮೋರ್..... ಆಸ್ಕಾರ್ ಯೇನು ನೋಬಲ್ ಪ್ರೈಸ್,1
Not-Hope,ಥಾಟ್ ಮೇಕಿಂಗ್ ವಾಸ್ ಒಎಸ್ಎಂ #ಅಸ್ನ್ 🤩🤩🤩,1
Not-Hope,ಸಿರ್ ನಮ್ಮಲು ಕಮ್ಯೂನಿಸ್ಟ್ ಆಡಳಿತ ಬಂದರೆ ಯಾವ ರೀತಿ ಇರಬಹುದು ಎಂಬುವುದರ ಬಗ್ಗೆ ಮಾಹಿತಿ ಬೇಕು ಮತ್ತು ಅನುಕೂಲ ಅನಾನುಕೂಲ ಗಳ ಬಗ್ಗೆ ತಿಳಿಸಿ ಕೊಡಿ ದಯವಿಟ್ಟು,1
Hope,ಸುಪರ್ ಸಿರ್ ನೆವು,0
Hope,ವೆರಿ ನೈಸ್ ತೊಗರಿ ತಿಪ್ಪ ಸ್ಟೋರಿ,0
Not-Hope,ಚರಣ್ ಗೌಡಾ  ಡಿಬಿ,1
Not-Hope,ನಾನ್ ನವೆಂಬರ್ ಇಂಧ ಕಾಯ್ತಿದ್ಧೆ,1
Hope,ಸಿರ್ ನಂಗೆ ಅಶ್ವತ್ ಸಿರ್ ಆಂಡ್ರೆ ಪ್ರಾಣ..ನಾನ್ ಅಪ್ಪನ ಹಾಗೆ ಇದ್ದ್ರು.. ಅವ್ರಣ್ಣ ಕಲ್ಕೊಂಡ ದುಕ್ಕ ತುಂಬಾ ಇದೆ ನಂಗೆ..ಆಂಡ್ ಇ ರೆಸ್ಪೆಕ್ಟ್ ಉ ಟೂ ಸಿರ್...ಗಾಡ್ ಬ್ಲೆಸ್ ಉ ಸಿರ್..,0
Hope,ಹಾಂಡ್ಸ್ ಅಪ್​... ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ... #ಅಸ್ನ್ ವೇಟಿಂಗ್ ಫೋರ್ ಯೂ,0
Hope,ನೀವು ನಮ್ಮ ಸ್ಪೂರ್ತಿ,0
Hope,ಉಲ್ಟಿ ಮ್ಯೂಸಿಕ್ ಅಜನೀಶ್ ಸಿರ್,0
Not-Hope,ಅನಿರುದ್ ಸೂಪರ್ಬ್ ಯಾರ್....ವಾಟ್ ಆ ಥಿಂಕಿಂಗ್ ಮನ್ .....,1
Hope,ಸೂಪರ್   ಮ್ಯೂಸಿಕ್,0
Hope,ಏನ್  ಪ್ರಾಸ  ಗುರು  ನಿಂದು 🤣ಎನ್ಎನ್ಕೆಎನ್ ಡೆಂಗ್ ದೇವ್ರು ಮಾಡು ಟಿಕ್ಟೋಕ್ ನಾ,0
Not-Hope,ಈ ಚಿತ್ರದಲ್ಲಿ ಯಾವ್ ರೇಂಜ್ ಗೆ ಗ್ರಾಫಿಕ್ಸ್ ಮಾಡಿದ್ದಾರೆ ಅಂತ ಮತ್ತೊಬ್ಬ ವಿಎಫ್ಎಕ್ಸ್ ಆರ್ಟಿಸ್ಟ್ ಗೆ ಗೊತ್ತಾಗೋದು,1
Hope,ಸುಪರ್ ಅಣ್ಣ ಸುಪರ್,0
Hope,ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ,0
Hope,ಮಾಡಿದ್ದೀರಾ ಅನ್ನುವುದು ಕ್ರಿಯಾಪದ.ನ್ಅದಕ್ಕೆ ಕೇಳುಗ ಯಾವ ರೀತಿ ಯೋಚನೆ ಮಾಡ್ತಾನೆ ಅದರ ಮೇಲೆ ಅರ್ಥ ಡಿಪೆಂಡ್ ಆಗುತ್ತೆ.ನ್ನ್ನಿಮ್ಮ ಮನಸ್ಸಲ್ಲಿ ಇರುವುದನ್ನ ಜನಕ್ಕೆ ತಿಳಿಸಿದ್ದು ..ನಿಮ್ಮ,0
Not-Hope,ರೊಪೊಸೊ ಎಂಗೊ ಅರಮಗ್ ಇಟ್ಟು ಈಗ ಐವಿಆರ್ ಎಲಾ ರೊಪೊಸೊ ಗೆ ಬಂದು ರೊಪೊಸೊ ನು ಹಾಲ್ ಮಾಡ್ತ ಇದರೆ ಅಣ್ಣ,1
Hope,ಅತ್ಯದ್ಭುತ ಕನ್ನಡದ ಸಿನಿಮಾ. ಕಲಾವಿದರು ಕೂಡ  ತುಂಬಾ ಚೆನ್ನಾಗಿ ನಟಿಸಿದ್ದಾರೆ.,0
Not-Hope,ವೆಲ್ ಸೈದ್ ಬ್ರೋಯಿ,1
Not-Hope,ಕಾಮೆಡಿ ಅಗ್ಗೀ ನೋಡೋರಿಗೆ ಕಾಮೆಡಿ ನೀ,1
Hope,ಉತ್ತರ ಕನ್ನಡದ ಹೆಮ್ಮೆ ಯ ನಟ್ ಆಂಡ್ ನಮ್ಮ ಮೆಚ್ಚಿನ,0
Not-Hope,ಫ್ರೆಂಡ್ಸ್ ಯುಎನ್ ಲೈಕ್ ಮಾಡಿರೂರು ಮೋಸ್ಟ್ಲಿ ಡಗ್ಗರ್ ಫಾಂಜ್ ಎರ್ಬೇಕು ಅಳಾವ,1
Hope,ಅವನೇ ಶ್ರೀ ಮನ್ನಾರಾಯಣ ಮೂವಿಗೆ ಕಾಯ್ತಾ ಇರೋರು ಲೈಕ ಮಾಡಿ ನ್ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಫ್ರಾಮ್ ಡಿಬಾಸ ಫ್ಯಾನ್ಸ,0
Not-Hope,ಟಿಕ್ ಟೋಕ್ ನಾನ್ ಶತಾ🤣🤣,1
Not-Hope,ಈ  ಬೋಲಿ ಮಕ್ಲಿಗೆ ದೇಶಕೋಸ್ಕರ1 ಅಪ್ ಡಿಲೀಟ್ ಮಾಡಕ್ಕಾಗ್ಲಿಲ್ಲ,1
Not-Hope,@ನಂದಿ ಪಾರ್ಥಸಾರಥಿ ಎಷ್ಟು ರೇಟು ಒಂದು ರಾತ್ರಿ ಬ ಸಾಕು,1
Hope,ಅಜನೀಶ್ ಏನ್ ಮ್ಯೂಸಿಕ್ ಗುರುನ್ಬಾಲಿವುಡ್ ಸಾಂಗ್ಸ್ ಗಿಂತ ಚೆನ್ನಾಗಿದೆನ್ವೈಟಿಂಗ್ ಫೋರ್ ಎಫ್ಡಿಎಫ್ಎಸ್,0
Not-Hope,ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಅಲ್ಲನ್ನ್ಇವನೆ ನಮ್ಮ ಶ್ರೀಮನ್ನಾರಾಯಣ ನ್ಪವರ್ ಸ್ಟಾರ್ ಪುನೀತ್ ರಾಜಕುಮಾರ್ ಅಭಿಮಾನಿಗಳು ಸಪೋರ್ಟ್ ಮಾಡೋರು ಲೈಕ್ ಹೊಡಿರಿ ನ್ಜೈ ಪುನೀತ್ ರಾಜಕುಮಾರ್ನ್ಜೈ ಕನ್ನಡ ಚಿತ್ರ ರಂಗ,1
Not-Hope,@ಅಂಬ್ರಿಶ್ ಮಲ್ಲದ್ ನಿನ್ ಅಮ್ಮನ್ ತುಲ್ಲು ಸುಲೆಮಗ್ನೆ ಗಾಂಡು ನಾಯಿ ಸುಲೇಮಕ್ಲ ಮುಚ್ಚ್ಕೊಂಡಿರೋ,1
Hope,ಹಿಡ್ಡೆನ್ ಡಿಟೇಲ್ಸ್ ಇನ್ ಟ್ರೇಲರ್ ಒಎಫ್ ಅಸ್ನ್,0
Hope,ಸೂಪರ್ ಬ್ರೋ,0
Not-Hope,ಔರ್ ಕನ್ನಡ ಸೋಂಗ್ ಒನ್ 1ಟ್ರೆಂಡಿಂಗ್ ಅಗೈನ್,1
Hope,ಬ್ರೋ ಸೂಪರ್ ವೀಡಿಯೋ,0
Not-Hope,ಈ ಹಾಡನ್ನು ಕೇಳುತ್ತಿದ್ದರೆ ನನಗೆ ಸ್ವಾಗ್ ಸೆ ಕರೆಂಗೆ ಸಬ್ಕಾ ಸ್ವಾಗತ್ ಹಾಡು ನೆನಪಾಗುತ್ತೆ.ನ್ಸ್ವಲ್ಪ ಹಾಗೇನೇ ಇದೆ ಮ್ಯೂಸಿಕ್ ಅಂತ ನನಗೆ ಅನ್ನಿಸ್ತು.ನ್,1
Not-Hope,ಗುರು ನಮ್ ಇಂಡಿಯಾದಲ್ಲಿ,1
Hope,ಗಾಳಿ  ಮಾತಿನ  ಬಜಾರು  ಸುದ್ದಿಸಾರಿದೆ  ಸುಮಾರು   ಕನ್ನಡ  ಚಿತ್ರಕ್ಕೆ  ಪ್ರೋತ್ಸಹ  ಕೊಡುವವರು   ಕನ್ನಡ  ಚಿತ್ರಕ್ಕೆ  ಒಂದು  ಘನ ಹೆಸರು  ನ್ಕನ್ನಡ   ಕನ್ನಡ    ನ್ಇದು   ಕನ್ನಡಿಗರು   ಸೃಷ್ಟಿಸೋ  ಅವತಾರ,0
Not-Hope,ಇಎನ್ ಗುರು ನಿನ್ ಲೈನ್'ಸ್ ಗಲು ಸೂಪರ್ ಆಗಿ ಹೇಳಿದಿಯಾ ಬಿಡು,1
Hope,ನಿಮ್ ಮಾತು ಓದಿ ಕಣ್ಣಲ್ಲಿ ನೀರ್ ಬಂತು ಬ್ರೋ,0
Hope,ಸೂಪರ್ ಬ್ರೋ....,0
Not-Hope,ಭಾರತದಲ್ಲಿ ವಂಚಕರಿಗೆ ಗೌರವ ಜಾಸ್ತಿ.,1
Not-Hope,ಹಾಂಡ್ಸ್ ಅಪ್ ......... ಸೂಪರ್ ಸೋಂಗ್,1
Not-Hope,ಆಲ್ ಥೆ ಬೆಸ್ಟ್ ಜೆಂಟಲ್ಮೆನ್ ಟೀಮ್ ಫ್ರಾಮ್ ಆಲ್ ಡಿಬಾಸ್ ಫಾನ್ಸ್,1
Not-Hope,ಸೂಪರ್ ಮೂವ್,1
Not-Hope,🤠ನಾರಾಯಣ ಸ್ವಾಗ್ 🤟ಗೆ ಯಾರು ಫಿದಾ ಆದ್ರಿ ಲೈಕ್ ಮಾಡಿ,1
Hope,ಸಿರ್ ನಿಮಗೆ ದೇವ್ರು ನಿಮ್ಜೋತೆ ಎರ್ಟಾ,0
Not-Hope,ತಿಪ್ಪ ಆಂಡ್ರಾ ತಿಪ್ಪ ತೊಗರಿ ತಿಪ್ಪ,1
Hope,ತಿಪ್ಪನ ಕಥೆ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ  ಅಕ್ಕ,0
Not-Hope,ಬರ್ಲಿ ಗುರು ಇನ್ನೊಂದು ವಿಡಿಯೋ ಸಾಕಾಗ್ಲಿಲ್ಲ ಬೇಗಾಯಾಆಆಆ....,1
Not-Hope,@ವಿಶಾಲ್ ಶೆಟ್ಟಿ ಒಹ್ ಕಾರ್ಚ್ ಮಾಡ್ಕೊ ಹೋಗು.... ಯೆಲ್ಲೊ ಯಾರ್ಡೊ ಮುಂದಾವ್ ಇಕ್ಕಿ ಸಂಪಾದನೆ ಮಾಡಿರ್ತ್ಯ....,1
Not-Hope,ನೀನು ಸೂಪರ್ ಗುರು  ಆದರೆ ನಮ್ಮ ಈಗಿನ ಯುವ ಜನತೆ ಯಾಕೆ ಎ ತರ ಸಮಯ ಅಲ್ಮಾಡ್ತಾರೋ ಗೊತ್ತಿಲ,1
Not-Hope,ಹಾ ಸಿರ್..ಕಾಣದ ಮೂವಿ ನಮ್ ಜನನೆ  ನೋಡ್ತೈಲ,1
Not-Hope,ಬಡ್ಡಿ ಮಗಂದು ಯಾವತ್ ಬಾರುತೋ 27ನೇ ತಾರೀಖು,1
Not-Hope,ಹೊಡ್ತಾ ಗುರು ಎಸ್ಎನ್ಜಿ,1
Hope,ಸೂಪರ್ ಗ್ರೀಟ್ ವರ್ಡ್ಸ್ ಸಿರ್,0
Not-Hope,ಮನೇಲಿ ಅಪ್ಪ ಅಮ್ಮಾ ನಾ ಚೆನ್ನಾಗಿ ನೋಡ್ಕೊಂಡಿಲ್ಲ ಆಂಡ್ರು ತಿರ್ಕೆ ಶೋಕಿ ಬೇಕು ಇವರಿಗೆಲ್ಲ ಬ್ರೋ,1
Not-Hope,ಅಣ್ಣ ಫುಲ್ ವಾಂಡ್ ಆಯ್ತಿ ಸೋಂಗ್,1
Hope,@ಪ್ರಜ್ವಲ್ ಕೆಪಿಯ ರ್ ಉ ಮಾಡ್ ಗೈ?.,0
Not-Hope,ಫುಲ್ ನ್ಯೂಸ್ ಜಲ್ದಿ ಬಿದ್ರಿ,1
Not-Hope,ಯಾರೋ ಚೀನಾ ತು×× ಹುಟ್ಟಿರೋ ಮಕ್ಳು ೬ ದೀಸ್ ಲೈಕ್ ಮಾಡಿದಾರೆ,1
Hope,@ವೈಲ್ಡ್ ರೆಕ್ಸ್ ಕಟ್ಟಬೇಕು ಬ್ರೋನ್ಖಂಡಿತಾ ಕಟ್ಟುತ್ತೆ  ಬ್ರೋ,0
Hope,ಬದುಕಿನ ವಾಸ್ತವಕ್ಕೆ ಹತ್ತಿರವಾದ ಮಾತುಗಳು... ಒಳ್ಳೆದಾಗ್ಲಿ ಸಿರ್,0
Not-Hope,ತೋ ಗರಿ  ತಿಪ್ಪಾ ಸೂಪರ,1
Not-Hope,ಹಾಂಡ್ಸ್ ಅಪ್ ಇದು ವನವರತ,1
Not-Hope,ಚಿತ್ರದ ಕ್ಲೈಮ್ಯಾಕ್ಸ್ ಏ.... ಚಿತ್ರವನ್ನು ಮಂಕಾಗಿಸಿದೆ,1
Hope,ತುಂಬಾ ಚೆನ್ನಾಗಿ ವಿಚಾರ ಸಂಕಿರಣ ಮೂಡಿಸಿದ್ದಾರೆ  ಭಾರತ ಪ್ರಪಂಚದಲ್ಲಿ ಹಿಂದೆ ಉಳಿಯಲು ರಾಜಕೀಯ ವ್ಯವಸ್ಥೆ ಒಂದು ಪ್ರಬಲ ಕಾರಣ  ಪಕ್ಷ ಪಾತ ಸ್ವಜನ ಸೌಮ್ಯತೆ ಸಹ ಕಾರಣ ಎಂಬುದು  ತಿಳಿಸಿದ್ದಾರೆ ನ್ಕೌಶಲ್ಯ ಅಭಿವೃದ್ಧಿಗೆ ಹೇಚ್ಚಿನ ಮಹತ್ವ ಕೊಡಬೇಕಾಗಿದೇ   ಎಂಬುದು ಸಹ ಸತ್ಯ,0
Not-Hope,1.8ಕ್ ಡಿಸ್ಲೈಕ್ ಕೊಟ್ಟಿರೋ ಸುಲೆಮಾಕ್ಲು ಯಾರಪ್ಪ... ನಿಮ್ ಪಾಧ ಒಂದ್ ಸಾಲಾ ಮುತ್ಬೇಕು...,1
Not-Hope,ಆನ್ಲಿ ದ್ ಬಾಸ್ ಒಕ್ ಜೈ ಕನ್ನಡ ಆಲ್ ಮೂವೀಸ್ ಎಚ್ಎಂಎಂಎಂ ಕೋಟಿಗೊಬ್ಬ ಬಿಟ್ಟು ಹೆಹೆಹೆ,1
Hope,ವಿಜಯ್  ಪ್ರಕಾಶ್ ಅವರ ಧ್ವನಿ ಸೂಪರ್,0
Not-Hope,ಇವರ ಸಿನಿಮಾದಲ್ಲಿ ಸಂಸ್ಕೃತಿ ಎದ್ದು ಕಾಣುತ್ತೆ,1
Hope,ಸಾಹಿತ್ಯ ಕರರಿಗೆ ಶತ ಶತ ನಮನ,0
Not-Hope,@ಅಂಬ್ರಿಶ್ ಮಲ್ಲದ್ ಲುಚ್ಚ ಫಾನ್ಸ್ ನಿಮ್ಮ ಲುಚ್ಚ ಸುದೇರ್ಪ್ಡು ಮೂವಿ ನೋಡೊ ಎಲ್ಲಾ ಫ್ಲಾಪ್ ಆಗ್ತಿವೆ ಸೈಡ್ ಆಕ್ಟರ್ ಗೆಟ್ ಫಿಟ್ ಬಾವಲಿ ಅಗೆ ಎದ್ದನೆ ಬಳೆಗಾರ ಕರೆಕ್ಟಾಗಿ ತಿಂದು ಬರ್ಲಿಕೆ ಹೆಲ್ ಬಾವಲಿ🤣🤣,1
Not-Hope,@ಶ್ರೀನಿವಾಸ್ ಕ್ ವ್ರಾಂಗ್ ಮಿಸ್ಟೀಕ್ ಮಾಡ್ತಿದ್ಯ.... ಕುರ್ಕುರೆ ಶೇತ್ರ ಅಯ್ಥಾ?,1
Not-Hope,ಗುರು ಯಾವ ಗೇಮ್ ಎದು,1
Not-Hope,ಕನ್ನಡ ಕೈ ಇಟ್ ಮೇಲೆ ಎಲ್ಲಾ ಬೆಂಕಿನ,1
Hope,ಫೈಟ್ ಸೀನ್ ಅಮೇಜಿಂಗ್ ಪ್ರಜ್ವಲ್ ಲುಕ್ಕು ಬ್ಯೂಟಿಫುಲ್ ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಜಂಟಲ್ಮ್ಯಾನ್    ಫ್ರಮ್ ಡಿ ಬಾಸ್ ಫ್ಯಾನ್,0
Hope,ಕೆಲ ದಿನಗಳ ಹಿಂದೆ ಕನ್ನಡದ ನಟ ಒಳ್ಳೆಯ ಕನ್ನಡ ಸಿನಿಮಾಗಳನ್ನು ನೋಡಿ ಅಂತ ಸ್ವಲ್ಪ ಖಾರವಾಗಿ ಹೇಳಿದಾಗ ಎಲ್ಲಾರು ಕೆಟ್ಟದಾಗಿ ಅವರನ್ನು ಟ್ರೋಲ್ ಮಾಡಿದರು  ಹೇಳಿದವರು ಮಾತ್ರ ಕೆಟ್ಟವರಾದರು ಆಗ ನೀವು ಸುಮ್ಮನೆ ಇದ್ದಾರಿ ಈಗ ಅನುಭವಿಸಿ ಈ ನ್ಪರಿಸ್ಥಿತಿಗೆ ಕಾರಣ  ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಒಗ್ಗಟ್ಟು  ಇಲ್ಲ,0
Hope,ಇದು ಹಾಡು ಅಂದ್ರೆ ಥಿಯೇಟರ್ ಲಿ ನೋಡಿದ ಮೇಲಂತೂ ಇನ್ನೂ  ಕಿಕ್ ಕೊಡ್ತು,0
Not-Hope,ಒಲ್ಲೆ ಕನ್ನಡ ಸೋಂಗ್ ಅಂಥನೆ ಹೇಳ್ಬಹುದು,1
Hope,ವಾಟ್ ಆ ಮ್ಯೂಸಿಕ್ ... ನ್ವಾಟ್ ಆ ಲಿರಿಕ್...ನ್ವಾಟ್ ಆ ಕೊರಿಯೋಗ್ರಫಿ.... ನ್ವಾಟ್ ಆ ಕ್ಯಾಮೆರಾ ವರ್ಕಿಂಗ್......ನ್ಟೋಟಲಿ ಅವೆಸೋಮ್ ... ನ್ನಿಜಕ್ಕೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ... ನ್ಅಜನೀಶ್ ಗುರುಗಳೇ ನಿಮಗೊಂದು ಸಲಾಂ...ನ್ರಕ್ಷಿತ್ ಶೆಟ್ರೆ ಒಳ್ಳೇದಾಗಲಿ ..ನ್ಮೂರು ವರ್ಷ ಪಟ್ಟ ಶ್ರಮ ಫಲಕೊಡುವಂತಾಗಲಿ..... ಆಲ್ ಥೆ ಬೆಸ್ಟ್ ಟಿಒ ಯೂ ಸಿರ್,0
Hope,ಸೂಪರ್ ಗುರು ಉಗಿರಿ ಟಿಕ್ ಟ್ಯಾಕ್ ಗೆ,0
Not-Hope,ಶೋಲಾಯ್ ಮಕಳು ಚೀನಾ,1
Not-Hope,ಸ್ಪಿಆರ್ ಜೈ ಡಿ ಬಾಸ್,1
Hope,ವೆಲ್ ಸೈದ್ ಬ್ರೋ ವೆಲ್ ಕಾಂಟೆಂಟ್,0
Not-Hope,ಬ್ರೋ ಟಿಕ್ಟೋಕ್ ಬಾನ್ ಬಗ್ಗೆ ಬೇಜರ್ ಆಗಿರೋ ನಾಯಿ ಗಳಿಗೆ ಇನ್ನು ಮಟ್ ನೋಡ್ಕೊಳ್ಳೋ ಹಾಗೆ ರೋಸ್ಟ್ ಮಾಡು ಬ್ರೋ ಪಿಎಲ್ಜೆಜ್...ಎಎ ಲೋಫಾರ್ ನಾಯಿ ಗಳಿಗೆ ನಮ್ ದೇಶ ಕಿಂತ ಅದೆ ಬೇಕಾಗಿದೆ ನಾಯಿಗಳಿಗೆ...,1
Hope,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,0
Hope,ಅಭೀನಯ ಚಕ್ರವರ್ತಿ. ಕರುನಾಡ ಕನ್ಮಣಿ .ಅಭೀನಯ ಭಾರ್ಗವ.ಕನ್ನಡ ಕಲಾ ಕುಸುಮ.ಕರುನಾಡ ಸಿಂಹಾ.ಬಾದ್ಷಾ .ಕಿಚ್ಚಾ ಸುದೀಪ ಅಣ್ಣನ ಅಭೀಮಾನಿಗಳಿಂದ ಈ ಸಿನಿಮಾ ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲಿ,0
Not-Hope,ಯೆಸ್ ಹಂಗೆ ಕಿಕ್ ಕೊಡ್ತಾ ಹೋಗುತ್ತೆ.. ಒಳ್ಳೆ ಸಿಂಚ್ ಮಾಡಿದ್ದಾರೆ..,1
Not-Hope,ಭ್ ಸಿಯು ವಿಜಿ,1
Not-Hope,ಸೂಪರ್  ಡಿ ಬೋಸ್ಸ್ ಫಾನ್,1
Not-Hope,@ಪೂಜಾರಿ ಅವಿನಾಶ್ ಪಿಎಲ್ಎಸ್ ನಿವೇಲ್ರು ಮೂವಿ ನಾ ಪ್ರೊಮೋಟ್ ಮಾಡಿ. ಇನ್ಸ್ಟಾ & ಎಫ್ಬಿ ಅಲ್ಲಿ ಪ್ರೊಮೋಟ್ ಮಾಡಿ,1
Hope,ಪದೆ ಪದೆ ಕೇಳೊ ಮ್ಯೂಸಿಕ್ ಗೆ ಶರಣು ನಾರಾಯಣ ಇವನೇ ನಾರಾಯಣ,0
Hope,ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೋ ಹಾಡು,0
Hope,ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಅವಥಾರ... ನ್ಅವನೇ ಶ್ರೀಮಾನ್ ನಾರಾಯಣ....ನ್ನಿಜಾ ಗುರು ಈ ಚಿತ್ರ ಚರಿತ್ರೆಯನ್ನು ಸೃಷ್ಟಿ ಮಾಡುತ್ತದೆ....,0
Not-Hope,ನಮ್ಮ್ ಡಿಪಾರ್ಟ್ಮೆಂಟ್ ನಲ್ಲಿ ಕ್ಲಾರ್ಕ್ ಕಾಳಿ ಅಡಾವ್ ಯಾರಾದ್ರೂ ಕ್ಯಾಂಡಿಡೇಟ್ಸ್ ಎಡ್ರಿ ಹೈಲಿ ನ್9901919091 ವಾಟ್ಸ್ಆಪ್ ಎಂಎಸ್ಜಿ ಮಾದ್ರೀ,1
Hope,ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ  ಆಲ್ ಥೆ ಬೆಸ್ಟ್....,0
Not-Hope,ಟ್ರೇಲರ್ ಬರೀ ಇದೆ ನೋಡ್ಲೆಬೇಕು..,1
Hope,ನಿಮ್ಮ ಎಲ್ಲಮಾತನ್ನ100% ಒಪ್ಪುವಂತದ್ದೇ.ಚೀನಾ ಅಭಿವೃದ್ಧಿಯಲ್ಲಿ ಮುಂದಿರಬಹುದು.ಆದರೆ ಭಾರತದ ಜನರಿಗಿರುವಷ್ಟು ಸ್ವಾತಂತ್ರ್ಯ ಚೀನಾದ ಜನರಿಗಿಲ್ಲ.ಜನರು ಬಹಿರಂಗವಾಗಿ ಮಾತನಾಡೋಹಾಗೇ ಇಲ್ಲ.ಜನರಿಗೆ ಸ್ವತಂತ್ರವಾಗಿ ಬದುಕೋಹಕ್ಕೇ ಇಲ್ಲ ಅಂದ್ಮೇಲೆ ಎಷ್ಟಿದ್ರೆ ಏನುಪ್ರಯೋಜನ?ಮೇರಾಭಾರತ್ ಮಹಾನ್.,0
Not-Hope,ಅವನು ಬರ್ತಿದನೆ ಗೆಟ್ ರೆಡಿ,1
Hope,ಸೂಪರ್ ಅಣ್ಣ ಸೂಪರ್,0
Hope,ಟಿಕ್ ಟಾಕ್ #ಕ್ರಿಯೇಟಿವ್ ಕನ್ನಡಿಗ ನಿಮಗೆ ನಮ್ಮ #ಕನ್ನಡ ಜನತೆಯಿಂದ ತುಂಬು ಹೃದಯದ #ಧನ್ಯವಾದಗಳು ನೀವು ಇದೇ ರೀತಿಯಿಂದ ಮುಂದೆ ಇನ್ನೂ ಹೆಚ್ಚಿನ ವಿಡಿಯೋ ಗಳನ್ನು ಮಾಡಬೇಕೆಂದು ತಮ್ಮಲ್ಲಿ ವಿನಂತಿ ಜೈ ಹಿಂದ್ ಜೈ #ಕರ್ನಾಟಕ ಮಾತೆ,0
Hope,ಸೂಪರ್ ಗುರು  ಲ್ ಮ್ ಫುಲ್ ಹ್ಯಾಪಿ ಬ್ರೋ,0
Not-Hope,3.39 ರೀಷಭ್ ಶೆಟ್ಟಿ,1
Not-Hope,ಇಟ್'ಸ್ ಲೈಕ್ ಗುಡ್ ಬದ್ ವೀರ್ಡ್,1
Hope,ತೊಗರಿ ತಿಪ್ಪ ಸೂಪರ ನಾಟಕ,0
Not-Hope,ಚೀನಾ ಅವ್ರು ನಾನ್ ಶತ,1
Hope,@ಕಿಚ್ಚ ವಿಠ್ಠಲ್ ನಿಮ್ಮ ಹೈವಾನ್ ಫ್ಲಾಪ್,0
Hope,ಸೂಪರ್ ಸೋಂಗ್,0
Hope,ಸಖತ್ ಸೋಂಗ್. ವಿಜಯ್ ಪ್ರಕಾಶ್ ಧ್ವನಿ,0
Not-Hope,@ಕಾರ್ತಿಕ್ ಗೋಣೆಪ್ಪನವರ್ ಕಾರ್ತಿಕ್ ಗೋಣೆಪ್ಪನವರ್ ಎಫ್ಟಿಟಿಸಿ,1
Not-Hope,ಟಿಕ್ಟೋಕ್ ನಾನ್ ಶತ,1
Not-Hope,ಅಲ್ಲೋ ಇಲ್ಲೋ ಕೆಲಿಡ್ ನೆನಪು,1
Not-Hope,ದ್. ಬಾಸ್ ಅಭಿಮಾನಿ ಕಡೆಯಿಂದ,1
Not-Hope,ಗುರು ಸೇಮ್ ಫೀಲಿಂಗ್...,1
Not-Hope,ಬಾನ್ ಮಾಡಿರೋದಕ್ಕೆ ತುಂಬ ಥಾಂಕ್ಸ್ ಮತ್ತೆ ಈ ತಾರಾ ಆಪ್ ಬಾರ್ಡೆ ಇರಲಿ,1
Not-Hope,ಎಡಕ್ಕೆ ಪಾಲಿಟಿಕ್ಸ್ ಬಿಟ್ಟು ವೊಗ್ಗಟ್ಟಾಗಿ ಕೆಲ್ಸಾ ಮಾಡಿದ್ರೇನೆ ಮುಂಡೆ ಬರಕ್ಕೆ ಸದ್ಯ.,1
Not-Hope,ಎಷ್ಟು ಕೇಳಿದರು ಸಾಕಗಲ್ಲ,1
Not-Hope,@ಪ್ರವೀಣ್ ಕುಮಾರ್ ಕ್ಯಾಸ್ಟೆ ಡಾಗ್ ಸ್ಪಾಟೆಡ್ ಬಾಲೆ ಪಾನ್ ಯಾರ್ ನಿಮಮ್ಮನ ದಾಗರ್ ನೌ ಥೇನ್ ದ್ ಬಾಸ್ ಫಾನ್ಸ್ ನಿಮಮ್ಮನ ದಾಗರ್ ಮಾಡಿದ್ದು ಹುಷಾರಾಗಿ ನೋಡ್ಕೋಳಿ ತುನ್ನೆ ಅಸೆಗೆ ಯಾರ್ ಜೊತೆನಾದ್ರೂ ಓಡಿಹೋದಾಳು 🤣🤪,1
Not-Hope,ಹುಡ್ಗಿರ್ ಕಮೆಂಟ್ ಹೋದಾದ್ರೆ ಯಾಸ್ಟ್ ಲೈಕ್ ಬಿಲ್ಲಾಟವಳ,1
Hope,ಸೂಪರ್ ಸಿರ್. ರಿಯಲ್ ಹೆರೊ ನೀವು. ನಿಮ್ಮಿಂದ ನಾವು ಕೂಡಾ ಕಲ್ತ್ಕೊಳೊಡೆದೆ,0
Not-Hope,ಗೇಮ್ ಯವದು ಬ್ರೋ ಅದು,1
